Month,Year,Zip Code,Customer Type,Monthly KWH Used
7,2015,"37015
(36.29003, -87.070106)",COMCOMM > 50 KW                                                  ,5005
7,2015,"37214
(36.168995, -86.667231)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,6576488
7,2015,"37208
(36.176427, -86.805176)",COMCOMM > 50 KW                                                  ,16218252
7,2015,"37189
(36.279393, -86.826731)",COMCOMM > 50 KW                                                  ,1911069
7,2015,"37143
(36.12259, -87.03587)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,27002
7,2015,"37228
(36.193837, -86.803025)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,251355
7,2015,"37214
(36.168995, -86.667231)",OLMOLB METERED                                                   ,6008
7,2015,"37135
(35.946013, -86.661944)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,246134
7,2015,"37210
(36.140869, -86.738847)",COMCOMM > 50 KW                                                  ,31783616
7,2015,"37203
(36.150195, -86.790206)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,2929250
7,2015,"37228
(36.193837, -86.803025)",OLMOLB METERED                                                   ,552
7,2015,"37206
(36.18095, -86.739624)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,4068734
7,2015,"37211
(36.069132, -86.724578)",OLMOLB METERED                                                   ,18540
7,2015,"37216
(36.216134, -86.726204)",OLMOLB METERED                                                   ,1800
7,2015,"37122
(36.187906, -86.500085)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,7197
7,2015,"37086
(36.014912, -86.5643)",OLMOLB METERED                                                   ,18282
7,2015,"37069
(35.985493, -86.899213)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,5488
7,2015,"37205
(36.112469, -86.867263)",COMCOMM > 50 KW                                                  ,12450118
7,2015,"37210
(36.140869, -86.738847)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,1956115
7,2015,"37204
(36.109305, -86.776748)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,2845154
7,2015,"37013
(36.049335, -86.641832)",OLMOLB METERED                                                   ,4706
7,2015,"37216
(36.216134, -86.726204)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,4314305
7,2015,"37138
(36.239455, -86.611783)",OLMOLB METERED                                                   ,5084
7,2015,"37080
(36.331509, -86.915843)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,304897
7,2015,"37189
(36.279393, -86.826731)",OLMOLB METERED                                                   ,0
7,2015,"37152
(36.396526, -86.765833)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,7710
7,2015,"37027
(36.00245, -86.778709)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,10522194
7,2015,"37086
(36.014912, -86.5643)",SEASEAS =< 50 KW                                                 ,0
7,2015,"37207
(36.224945, -86.775061)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1970927
7,2015,"37072
(36.350389, -86.731255)",SEASEAS =< 50 KW                                                 ,1200
7,2015,"37218
(36.210699, -86.866798)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,5021824
7,2015,"37069
(35.985493, -86.899213)",COMCOMM > 50 KW                                                  ,71040
7,2015,"37138
(36.239455, -86.611783)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,645511
7,2015,"37205
(36.112469, -86.867263)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1096940
7,2015,"37080
(36.331509, -86.915843)",OLMOLB METERED                                                   ,7200
7,2015,"37215
(36.091316, -86.827959)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1468432
7,2015,"37064
(35.889628, -86.926986)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,5536
7,2015,"37076
(36.175185, -86.5933)",OLMOLB METERED                                                   ,0
7,2015,"37220
(36.06788, -86.776955)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,3105944
7,2015,"37073
(36.42764, -86.812249)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,13131
7,2015,"37203
(36.150195, -86.790206)",COMCOMM > 50 KW                                                  ,81469864
7,2015,"37189
(36.279393, -86.826731)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1109805
7,2015,"37228
(36.193837, -86.803025)",COMCOMM > 50 KW                                                  ,6290326
7,2015,"37208
(36.176427, -86.805176)",OLMOLB METERED                                                   ,18421
7,2015,"37015
(36.29003, -87.070106)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,63744
7,2015,"37211
(36.069132, -86.724578)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,3639274
7,2015,"37219
(36.167467, -86.783669)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,33475
7,2015,"37205
(36.112469, -86.867263)",SEASEAS > 50 KW                                                  ,34080
7,2015,"37206
(36.18095, -86.739624)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1289778
7,2015,"37075
(36.323052, -86.60557)",COMCOMM > 50 KW                                                  ,9951745
7,2015,"37073
(36.42764, -86.812249)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,93338
7,2015,"37027
(36.00245, -86.778709)",OLMOLB METERED                                                   ,23617
7,2015,"37220
(36.06788, -86.776955)",COMCOMM > 50 KW                                                  ,2216562
7,2015,"37207
(36.224945, -86.775061)",COMCOMM > 50 KW                                                  ,16847604
7,2015,"37215
(36.091316, -86.827959)",COMCOMM > 50 KW                                                  ,6395473
7,2015,"37221
(36.064367, -86.96029)",COMCOMM > 50 KW                                                  ,4612224
7,2015,"37212
(36.133256, -86.801456)",OLMOLB METERED                                                   ,39911
7,2015,"37205
(36.112469, -86.867263)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,10773820
7,2015,"37066
(36.387698, -86.459057)",COMCOMM > 50 KW                                                  ,582361
7,2015,"37208
(36.176427, -86.805176)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1401532
7,2015,"37189
(36.279393, -86.826731)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,1128495
7,2015,"37209
(36.149599, -86.874487)",OLMOLB METERED                                                   ,15264
7,2015,"37212
(36.133256, -86.801456)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1240129
7,2015,"37082
(36.08832, -87.117051)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,29907
7,2015,"37207
(36.224945, -86.775061)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,8479337
7,2015,"37013
(36.049335, -86.641832)",COMCOMM > 50 KW                                                  ,14897156
7,2015,"37013
(36.049335, -86.641832)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1533956
7,2015,"37080
(36.331509, -86.915843)",COMCOMM > 50 KW                                                  ,608050
7,2015,"37135
(35.946013, -86.661944)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,3121
7,2015,"37080
(36.331509, -86.915843)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,1890821
7,2015,"37204
(36.109305, -86.776748)",OLMOLB METERED                                                   ,11536
7,2015,"37138
(36.239455, -86.611783)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,5493524
7,2015,"37209
(36.149599, -86.874487)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,2881161
7,2015,"37210
(36.140869, -86.738847)",OLMOLB METERED                                                   ,3886
7,2015,"37212
(36.133256, -86.801456)",SEASEAS > 50 KW                                                  ,0
7,2015,"37208
(36.176427, -86.805176)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,2647881
7,2015,"37076
(36.175185, -86.5933)",COMCOMM > 50 KW                                                  ,8554846
7,2015,"37086
(36.014912, -86.5643)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,3503429
7,2015,"37210
(36.140869, -86.738847)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,3201559
7,2015,"37209
(36.149599, -86.874487)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,5603860
7,2015,"37201
(36.164553, -86.776977)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,249908
7,2015,"37115
(36.262567, -86.704171)",COMCOMM > 50 KW                                                  ,11372399
7,2015,"37217
(36.106646, -86.667608)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1637605
7,2015,"37207
(36.224945, -86.775061)",OLMOLB METERED                                                   ,6096
7,2015,"37066
(36.387698, -86.459057)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,637382
7,2015,"37201
(36.164553, -86.776977)",COMCOMM > 50 KW                                                  ,8658511
7,2015,"37115
(36.262567, -86.704171)",OLMOLB METERED                                                   ,1740
7,2015,"37243
(36.166899, -86.77672)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,119906
7,2015,"37212
(36.133256, -86.801456)",COMCOMM > 50 KW                                                  ,11804791
7,2015,"37138
(36.239455, -86.611783)",COMCOMM > 50 KW                                                  ,23228955
7,2015,"37152
(36.396526, -86.765833)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,23523
7,2015,"37219
(36.167467, -86.783669)",COMCOMM > 50 KW                                                  ,6477731
7,2015,"37217
(36.106646, -86.667608)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,4244660
7,2015,"37217
(36.106646, -86.667608)",OLMOLB METERED                                                   ,1957
7,2015,"37115
(36.262567, -86.704171)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,7794493
7,2015,"37202
(36.158527, -86.782923)",COMCOMM > 50 KW                                                  ,29500
7,2015,"37204
(36.109305, -86.776748)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,2026815
7,2015,"37213
(36.167552, -86.767564)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,159556
7,2015,"37217
(36.106646, -86.667608)",COMCOMM > 50 KW                                                  ,13148634
7,2015,"37015
(36.29003, -87.070106)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,804491
7,2015,"37227
(36.129798, -86.666977)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,367
7,2015,"37216
(36.216134, -86.726204)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,841266
7,2015,"37066
(36.387698, -86.459057)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,66733
7,2015,"37072
",OLMOLB METERED                                                   ,15306
7,2015,"37076
",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,6805854
7,2015,"37086
",COMCOMM > 50 KW                                                  ,20832050
7,2015,"37201
",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,69406
7,2015,"37203
",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,1068164
7,2015,"37204
",COMCOMM > 50 KW                                                  ,17066710
7,2015,"37209
",COMCOMM > 50 KW                                                  ,29986789
7,2015,"37211
",COMCOMM > 50 KW                                                  ,20674497
7,2015,"37213
",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,1080
7,2015,"37220
",OLMOLB METERED                                                   ,3900
7,2015,"37237
",COMCOMM > 50 KW                                                  ,564000
7,2015,"37086
(36.014912, -86.5643)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,763411
7,2015,"37122
(36.187906, -86.500085)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,722393
7,2015,"37215
(36.091316, -86.827959)",OLMOLB METERED                                                   ,6455
7,2015,"37221
(36.064367, -86.96029)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1072307
7,2015,"37219
(36.167467, -86.783669)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,283870
7,2015,"37218
(36.210699, -86.866798)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,631056
7,2015,"37218
(36.210699, -86.866798)",OLMOLB METERED                                                   ,0
7,2015,"37203
(36.150195, -86.790206)",OLMOLB METERED                                                   ,85
7,2015,"37115
(36.262567, -86.704171)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1959107
7,2015,"37076
(36.175185, -86.5933)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1211121
7,2015,"37069
(35.985493, -86.899213)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,869509
7,2015,"37072
(36.350389, -86.731255)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1702116
7,2015,"37073
(36.42764, -86.812249)",COMCOMM > 50 KW                                                  ,27440
7,2015,"37221
(36.064367, -86.96029)",OLMOLB METERED                                                   ,13076
7,2015,"37152
(36.396526, -86.765833)",COMCOMM > 50 KW                                                  ,60960
7,2015,"37082
(36.08832, -87.117051)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1385
7,2015,"37227
(36.129798, -86.666977)",COMCOMM > 50 KW                                                  ,104820
7,2015,"37243
(36.166899, -86.77672)",COMCOMM > 50 KW                                                  ,2881970
7,2015,"37214
(36.168995, -86.667231)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1761478
7,2015,"37143
(36.12259, -87.03587)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,638610
7,2015,"37075
(36.323052, -86.60557)",OLMOLB METERED                                                   ,47204
7,2015,"37243
(36.166899, -86.77672)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,34048
7,2015,"37027
(36.00245, -86.778709)",COMCOMM > 50 KW                                                  ,11623065
7,2015,"37211
(36.069132, -86.724578)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,9781359
7,2015,"37242
(36.165017, -86.782171)",COMCOMM > 50 KW                                                  ,384000
7,2015,"37214
(36.168995, -86.667231)",COMCOMM > 50 KW                                                  ,30865769
7,2015,"37234
(36.159965, -86.783617)",COMCOMM > 50 KW                                                  ,40
7,2015,"37206
(36.18095, -86.739624)",OLMOLB METERED                                                   ,3342
7,2015,"37072
(36.350389, -86.731255)",COMCOMM > 50 KW                                                  ,10660126
7,2015,"37205
(36.112469, -86.867263)",OLMOLB METERED                                                   ,4040
7,2015,"37206
(36.18095, -86.739624)",COMCOMM > 50 KW                                                  ,3876357
7,2015,"37220
(36.06788, -86.776955)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,257982
7,2015,"37238
(36.166067, -86.779698)",COMCOMM > 50 KW                                                  ,96000
7,2015,"37027
(36.00245, -86.778709)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1237480
7,2015,"37229
(36.166687, -86.779932)",COMCOMM > 50 KW                                                  ,1188150
7,2015,"37216
(36.216134, -86.726204)",COMCOMM > 50 KW                                                  ,3716787
7,2015,"37212
(36.133256, -86.801456)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,2406709
7,2015,"37210
(36.140869, -86.738847)",SEASEAS > 50 KW                                                  ,0
7,2015,"37221
(36.064367, -86.96029)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,9104518
7,2015,"37213
(36.167552, -86.767564)",COMCOMM > 50 KW                                                  ,3286993
7,2015,"37075
(36.323052, -86.60557)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,11186104
7,2015,"37072
(36.350389, -86.731255)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,8140266
7,2015,"37215
(36.091316, -86.827959)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,10006564
7,2015,"37075
(36.323052, -86.60557)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,2294538
7,2015,"37013
(36.049335, -86.641832)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,10506177
7,2015,"37218
(36.210699, -86.866798)",COMCOMM > 50 KW                                                  ,6805561
7,2015,"37228
(36.193837, -86.803025)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,42548
6,2015,"37080
(36.331509, -86.915843)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,203459
6,2015,"37205
(36.112469, -86.867263)",COMCOMM > 50 KW                                                  ,10871384
6,2015,"37073
",COMCOMM > 50 KW                                                  ,26480
6,2015,"37207
(36.224945, -86.775061)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,6630540
6,2015,"37205
(36.112469, -86.867263)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,868908
